year,variable,value,question,N,low,pct,upp
2017,hrsgaming,NA,eqpay,4613,0.706451127613804,0.721876819929226,0.737302512244648
2017,hrsgaming,NA,jobop,4613,0.610275012636978,0.62692942882018,0.643583845003382
2018,hrsgaming,1-4,eqpay,2517,0.70973112154259,0.730639394457957,0.751547667373323
2018,hrsgaming,1-4,jobop,2517,0.617017354588761,0.640106635410346,0.663195916231931
2018,hrsgaming,5+,eqpay,1399,0.687722066550736,0.717381143605464,0.747040220660191
2018,hrsgaming,5+,jobop,1399,0.577361108291569,0.609467580737847,0.641574053184124
2018,hrsgaming,<1,eqpay,677,0.684743063403781,0.726270547645627,0.767798031887472
2018,hrsgaming,<1,jobop,677,0.594133597678264,0.639316959413656,0.684500321149048
2019,hrsgaming,1-4,eqpay,2339,0.685344570323535,0.707598769615795,0.729852968908055
2019,hrsgaming,1-4,jobop,2339,0.579509043633916,0.603405421684916,0.627301799735916
2019,hrsgaming,5+,eqpay,1458,0.638005752935496,0.66824062387463,0.698475494813763
2019,hrsgaming,5+,jobop,1458,0.543445937222805,0.575357251415913,0.607268565609021
2019,hrsgaming,<1,eqpay,585,0.661782513154936,0.708280787528348,0.754779061901759
2019,hrsgaming,<1,jobop,585,0.59316628731811,0.64094478249237,0.688723277666631
2020,hrsgaming,1-4,eqpay,695,0.637563083703778,0.682878934003842,0.728194784303906
2020,hrsgaming,1-4,jobop,695,0.509084792524499,0.557374936376857,0.605665080229215
2020,hrsgaming,5+,eqpay,436,0.595371704610585,0.654584957351755,0.713798210092925
2020,hrsgaming,5+,jobop,436,0.489325011713091,0.549189191705632,0.609053371698174
2020,hrsgaming,<1,eqpay,176,0.561048203574767,0.650885300539193,0.740722397503619
2020,hrsgaming,<1,jobop,176,0.392056142211962,0.488385953163625,0.584715764115288
2021,hrsgaming,1-4,eqpay,1813,0.5884997421196,0.617322664519846,0.646145586920093
2021,hrsgaming,1-4,jobop,1813,0.484214922794152,0.513410064901307,0.542605207008461
2021,hrsgaming,5+,eqpay,1287,0.603272365446522,0.635605377173566,0.667938388900609
2021,hrsgaming,5+,jobop,1287,0.498353081999063,0.53158135351231,0.564809625025557
2021,hrsgaming,<1,eqpay,410,0.627156603987199,0.679696944336142,0.732237284685085
2021,hrsgaming,<1,jobop,410,0.529063953704303,0.585317964814904,0.641571975925505
2022,hrsgaming,1-4,eqpay,1765,0.61703185516978,0.64457562178585,0.67211938840192
2022,hrsgaming,1-4,jobop,1765,0.508970269388457,0.537887684395073,0.566805099401688
2022,hrsgaming,5+,eqpay,1084,0.591717916138637,0.628157546879111,0.664597177619586
2022,hrsgaming,5+,jobop,1084,0.491691360030022,0.529313289990241,0.566935219950459
2022,hrsgaming,<1,eqpay,401,0.600196765868572,0.658085382252853,0.715973998637134
2022,hrsgaming,<1,jobop,401,0.390468292337189,0.451670497012526,0.512872701687864
2023,hrsgaming,1-4,eqpay,1177,0.52619472399813,0.565726298359247,0.605257872720365
2023,hrsgaming,1-4,jobop,1177,0.400307205628716,0.439565256366757,0.478823307104798
2023,hrsgaming,5+,eqpay,754,0.549517500841275,0.59678177432093,0.644046047800586
2023,hrsgaming,5+,jobop,754,0.435372230303273,0.482543217685528,0.529714205067782
2023,hrsgaming,<1,eqpay,272,0.454715009149423,0.532649039708069,0.610583070266715
2023,hrsgaming,<1,jobop,272,0.346229965474532,0.422553621515588,0.498877277556644
