year,variable,value,question,N,low,pct,upp
1997,poppres,Present,jobop,8569,0.579259727115697,0.591318037834644,0.603376348553591
1998,poppres,Not present,eqpay,1795,0.721263920733512,0.744970987891032,0.768678055048553
1998,poppres,Not present,jobop,1795,0.609524566382189,0.635616535096254,0.661708503810319
1998,poppres,Present,eqpay,8170,0.747182628419739,0.758079122130824,0.76897561584191
1998,poppres,Present,jobop,8170,0.595196096825282,0.607564899917439,0.619933703009597
1999,poppres,Not present,eqpay,1598,0.706508994751671,0.732017909861454,0.757526824971237
1999,poppres,Not present,jobop,1598,0.557413615907032,0.585642299256589,0.613870982606147
1999,poppres,Present,eqpay,7377,0.720814590892463,0.732710071027295,0.744605551162127
1999,poppres,Present,jobop,7377,0.579158351703494,0.592244560188433,0.605330768673373
2000,poppres,Not present,eqpay,1642,0.701207234215131,0.726458584479811,0.751709934744491
2000,poppres,Not present,jobop,1642,0.581070316117874,0.608553962042522,0.63603760796717
2000,poppres,Present,eqpay,7711,0.723407424196264,0.735214553866119,0.747021683535974
2000,poppres,Present,jobop,7711,0.579337667165084,0.592452053577268,0.605566439989452
2001,poppres,Not present,eqpay,1561,0.678866394401779,0.705125568787385,0.731384743172991
2001,poppres,Not present,jobop,1561,0.573541638065982,0.60188152822067,0.630221418375358
2001,poppres,Present,eqpay,7496,0.706721551731688,0.718729392293566,0.730737232855444
2001,poppres,Present,jobop,7496,0.582494567671363,0.595507205494943,0.608519843318523
2002,poppres,Not present,eqpay,1621,0.687931786292877,0.714050240712948,0.740168695133019
2002,poppres,Not present,jobop,1621,0.56621633418952,0.594703062305525,0.62318979042153
2002,poppres,Present,eqpay,7373,0.702416691831461,0.714855627895901,0.727294563960342
2002,poppres,Present,jobop,7373,0.575095492882598,0.58852536916806,0.601955245453523
2003,poppres,Not present,eqpay,1726,0.695182941197621,0.719260511150472,0.743338081103324
2003,poppres,Not present,jobop,1726,0.571960095152099,0.598155522905368,0.624350950658637
2003,poppres,Present,eqpay,7894,0.709682989914757,0.721173978883572,0.732664967852388
2003,poppres,Present,jobop,7894,0.586494235142721,0.59896277201582,0.61143130888892
2004,poppres,Not present,eqpay,1766,0.702392220743611,0.726358323459455,0.750324426175299
2004,poppres,Not present,jobop,1766,0.576206280931438,0.602421645675266,0.628637010419094
2004,poppres,Present,eqpay,8459,0.70424169281772,0.715175609350939,0.726109525884158
2004,poppres,Present,jobop,8459,0.568140298072476,0.580229829193377,0.592319360314278
2005,poppres,Not present,eqpay,1880,0.706506049488006,0.729822986033866,0.753139922579726
2005,poppres,Not present,jobop,1880,0.571400859219256,0.596955799069605,0.622510738919955
2005,poppres,Present,eqpay,8298,0.715181054704702,0.726269323969699,0.737357593234696
2005,poppres,Present,jobop,8298,0.587794771682685,0.599951262255449,0.612107752828212
2006,poppres,Not present,eqpay,890,0.67247543006035,0.705756008464314,0.739036586868279
2006,poppres,Not present,jobop,890,0.535414637380172,0.572305819149131,0.60919700091809
2006,poppres,Present,eqpay,4090,0.712611298504855,0.728171851506094,0.743732404507333
2006,poppres,Present,jobop,4090,0.568495836377067,0.585763478529131,0.603031120681195
2007,poppres,Not present,eqpay,892,0.655979342060124,0.691928256395314,0.727877170730505
2007,poppres,Not present,jobop,892,0.563446446884263,0.60112859564027,0.638810744396276
2007,poppres,Present,eqpay,4135,0.727942736971397,0.743345183384972,0.758747629798548
2007,poppres,Present,jobop,4135,0.580668399879082,0.597954683253507,0.615240966627932
2008,poppres,Not present,eqpay,899,0.701798542927442,0.734435631349775,0.767072719772109
2008,poppres,Not present,jobop,899,0.552630345313201,0.589627212243671,0.626624079174141
2008,poppres,Present,eqpay,3703,0.720169595387465,0.736575771495207,0.752981947602948
2008,poppres,Present,jobop,3703,0.557944510021412,0.576430989071022,0.594917468120633
2009,poppres,Not present,eqpay,878,0.683676874479777,0.718084327617409,0.752491780755042
2009,poppres,Not present,jobop,878,0.562284372160047,0.600744731198538,0.639205090237029
2009,poppres,Present,eqpay,3715,0.70349602189693,0.721257431037517,0.739018840178104
