year,variable,value,question,N,low,pct,upp
1999,total,Mostly agree or agree,eqpay,9332,0.861399372737341,0.86957062999667,0.877741887255998
1999,total,Mostly agree or agree,jobop,9332,0.804882758066233,0.814213117049802,0.823543476033371
2000,total,Agree,eqpay,9736,0.718714656952501,0.729234003377007,0.739753349801513
2000,total,Agree,jobop,9736,0.581528549238154,0.593131810922917,0.60473507260768
2000,total,Mostly agree or agree,eqpay,9736,0.864480476811118,0.872489868893864,0.880499260976609
2000,total,Mostly agree or agree,jobop,9736,0.81132166541889,0.820490723272928,0.829659781126965
2001,total,Agree,eqpay,9428,0.702280272616235,0.713012806631449,0.723745340646663
2001,total,Agree,jobop,9428,0.581584373857199,0.593200319036939,0.60481626421668
2001,total,Mostly agree or agree,eqpay,9428,0.861629799983384,0.869662569189763,0.877695338396141
2001,total,Mostly agree or agree,jobop,9428,0.814263982852777,0.823321249658473,0.832378516464168
2002,total,Agree,eqpay,9378,0.700168115233032,0.711199889306655,0.722231663380277
2002,total,Agree,jobop,9378,0.576413666785603,0.588306082644743,0.600198498503883
2002,total,Mostly agree or agree,eqpay,9378,0.856559556641167,0.864803814514898,0.873048072388628
2002,total,Mostly agree or agree,jobop,9378,0.801076163686061,0.810646272195336,0.820216380704611
2003,total,Agree,eqpay,10009,0.705399781414968,0.715627355621257,0.725854929827546
2003,total,Agree,jobop,10009,0.584817936775955,0.595870261375087,0.606922585974219
2003,total,Mostly agree or agree,eqpay,10009,0.858414671371553,0.866152952568135,0.873891233764717
2003,total,Mostly agree or agree,jobop,10009,0.808848647596322,0.817662593802624,0.826476540008925
2004,total,Agree,eqpay,10630,0.704220616663362,0.714004477800274,0.723788338937185
2004,total,Agree,jobop,10630,0.570086625327784,0.580860634257774,0.591634643187764
2004,total,Mostly agree or agree,eqpay,10630,0.863878680492609,0.871033985349001,0.878189290205393
2004,total,Mostly agree or agree,jobop,10630,0.802350487921938,0.810948087247115,0.819545686572293
2005,total,Agree,eqpay,10564,0.713842706112479,0.723699873718558,0.733557041324637
2005,total,Agree,jobop,10564,0.585984727052516,0.596768076846108,0.6075514266397
2005,total,Mostly agree or agree,eqpay,10564,0.868360833329086,0.875577099529312,0.882793365729538
2005,total,Mostly agree or agree,jobop,10564,0.817174903065562,0.825527947824816,0.833880992584071
2006,total,Agree,eqpay,5169,0.706178317911833,0.720056650701443,0.733934983491052
2006,total,Agree,jobop,5169,0.565900731374822,0.581245882010208,0.596591032645594
2006,total,Mostly agree or agree,eqpay,5169,0.862882243765714,0.873019056541896,0.883155869318078
2006,total,Mostly agree or agree,jobop,5169,0.804430212482053,0.816334451171278,0.828238689860503
2007,total,Agree,eqpay,5206,0.713297668636128,0.727377887017481,0.741458105398834
2007,total,Agree,jobop,5206,0.577483722917756,0.592956346216557,0.608428969515358
2007,total,Mostly agree or agree,eqpay,5206,0.862395419418099,0.87272515745735,0.883054895496601
2007,total,Mostly agree or agree,jobop,5206,0.80109727383738,0.813363710443454,0.825630147049529
2008,total,Agree,eqpay,4793,0.716063231767397,0.730584843935423,0.745106456103448
2008,total,Agree,jobop,4793,0.558933922868444,0.57518154766079,0.591429172453135
2008,total,Mostly agree or agree,eqpay,4793,0.863754789649892,0.874505925079691,0.885257060509489
2008,total,Mostly agree or agree,jobop,4793,0.796548677246927,0.809353159032385,0.822157640817844
2009,total,Agree,eqpay,4782,0.700164822810024,0.715727750681406,0.731290678552789
